Facility Gov ID,GHG Year,co2,ch4,n2o
1008160,2013,35374.4,1609.5,19.966
1000285,2013,9430.1,2233.0,5296.652
1003413,2013,52.1,29542.5,nan
1000742,2013,2499028.0,1168.75,1415.202
1001298,2013,446095.9,206.75,246.446
1000179,2013,51232.1,4818.75,28.906
1007398,2013,194406.4,91.5,109.068
1002444,2013,64316.9,3213.5,36.058
1004432,2013,15516.7,7.25,8.642
1008964,2013,16900.2,13645.25,9.238
1002298,2013,71045.2,2575.25,29.204
1000777,2013,1504816.5,697.75,831.718
1003937,2013,58.9,40418.0,nan
1000127,2013,2119617.2,993.0,1204.814
1001238,2013,303402.7,140.5,167.476
1006898,2013,33145.4,11056.0,17.88
1001492,2013,9957643.2,27454.5,47632.618
1007500,2013,8613320.0,2181.0,41565.04
1007930,2013,21578.3,10.025,11.92
1001016,2013,10776235.9,31146.325,54002.07
1002251,2013,453134.7,4739.0,83.142
1011077,2013,28244.4,701.5,15.794
1002080,2013,62831.5,29.5,35.76
1006022,2013,75955.6,161.5,41.72
1007166,2013,0.0,nan,nan
1001587,2013,2430812.4,7006.5,12160.486
1007358,2013,33401.0,15.75,18.774
1000604,2013,333281.9,0.25,0.298
1001027,2013,2969270.4,8572.25,14865.432
1010553,2013,18498.6,8.75,10.43
1006218,2013,nan,22600.0,nan
1000266,2013,0.0,nan,nan
1000259,2013,595306.2,164.0,3024.402
1004591,2013,75408.6,35.25,42.018
1001742,2013,485445.9,18042.0,50.362
1000689,2013,1515737.8,436.75,6598.614
1010194,2013,66234.2,1024.5,36.654
1006869,2013,341794.4,161.0,191.912
1000489,2013,27511.8,12.75,15.198
1010280,2013,nan,117025.0,nan
1004232,2013,nan,12111.5,nan
1005822,2013,1097835.3,512.5,610.9
1004551,2013,140212.2,6842.75,80.162
1004435,2013,12612.1,6.0,7.152
1000979,2013,15139.0,7.0,8.344
1008990,2013,nan,29817.5,nan
1001687,2013,nan,27632.5,nan
1000424,2013,70415.2,33.75,42.614
1002092,2013,57464.2,5505.0,32.184
1011030,2013,nan,89.25,209.196
1000230,2013,1107642.6,65533.5,7500.362
1004446,2013,nan,45050.25,nan
1000141,2013,200015.3,93.25,111.154
1007421,2013,138346.1,402.5,697.32
1003806,2013,nan,9893.5,nan
1001341,2013,19.3,nan,nan
1010152,2013,44389.3,1854.0,123.074
1000463,2013,149886.5,69.5,82.844
1002125,2013,32.7,6447.0,nan
1001405,2013,724179.5,335.75,400.214
1007940,2013,3600194.8,10393.5,18023.934
1002388,2013,19858.0,1952.25,11.324
1004518,2013,nan,3552.5,nan
1000640,2013,73567.3,34.75,41.422
1000637,2013,28581.2,13.5,16.092
1006165,2013,2133.0,136.5,0.894
1000139,2013,4955.0,2.25,2.682
1001787,2013,12516.8,6.0,7.152
1001149,2013,3586247.3,10588.0,18359.482
1004601,2013,nan,1092.5,nan
1001759,2013,22912.9,10.75,11.92
1011311,2013,27967.8,3057.5,15.794
1011034,2013,25515.3,12.5,14.304
1001727,2013,38773.9,3574.25,41.72
1004808,2013,nan,91169.5,nan
1000605,2013,298605.8,8.5,10.132
1003533,2013,179331.4,12.25,14.602
1004701,2013,24837.0,11.75,14.006
1008020,2013,1430799.8,664.0,791.488
1002274,2013,44743.5,22.75,30.992
1000687,2013,8212884.4,22468.75,38954.262
1001505,2013,12023730.8,35466.5,61507.796
1000780,2013,702752.9,366.075,508.388
1007976,2013,11.7,36207.5,nan
1001041,2013,7628309.4,994.25,15732.016
1001481,2013,4946096.9,1386.5,26073.212
1001167,2013,1270230.7,589.25,702.982
1001288,2013,409076.8,190.0,227.076
1010120,2013,46523.2,5033.25,21.158
1007239,2013,3289848.9,9483.975,16438.574
1000798,2013,1046111.4,485.25,578.418
1000963,2013,453312.8,1463.25,2538.96
1000114,2013,42669.8,19.75,23.542
1004398,2013,27099.3,13.0,15.496
1003056,2013,32940.7,447.25,16.986
1001299,2013,1180485.3,547.25,652.322
1006949,2013,695058.3,1988.75,3453.224
1004050,2013,124931.5,58.75,70.03
1011054,2013,26912.4,12.75,15.198
1004316,2013,25875.2,12.0,15.794
1011225,2013,nan,62.0,146.616
1001343,2013,224292.4,104.0,124.266
1005892,2013,nan,34712.5,nan
1001458,2013,26959.2,12.5,14.9
1000155,2013,263.6,nan,nan
1002169,2013,73306.0,2576.25,22.35
1003163,2013,nan,20984.25,nan
1000870,2013,1028458.7,480.0,579.312
1003872,2013,0.0,nan,nan
1003303,2013,667239.4,801.25,1573.142
1000739,2013,49569.3,23.0,27.416
1004884,2013,nan,112810.0,nan
1006909,2013,16072921.8,4278.5,81461.876
1000886,2013,6136361.2,17215.75,29860.494
1007427,2013,18499.3,9.25,11.026
1002733,2013,127179.0,126857.5,5166.426
1001224,2013,63545.9,29.5,35.164
1000952,2013,267.0,0.25,0.298
1008387,2013,nan,1675259.25,nan
1005351,2013,41062.9,19.25,22.946
1000174,2013,6197.1,3.0,3.576
1000831,2013,1712721.7,1019.25,1359.178
1007595,2013,92029.6,422.0,145.424
1010646,2013,30583.0,14.75,17.88
1000917,2013,874589.2,241.25,4457.186
1007402,2013,96710.7,45.5,53.64
1004821,2013,40001.2,113.75,196.68
1004599,2013,107483.7,73.0,101.32
1001576,2013,42967.0,19.5,23.244
1001553,2013,1268032.0,333.5,6347.102
1013524,2013,470.5,0.5,0.894
1008965,2013,16262.6,23453.75,8.94
1004466,2013,34240.4,11617.5,19.37
1000206,2013,38066.0,1224.75,21.456
1007102,2013,33199.3,8418.75,18.476
1004535,2013,26551.7,12.5,14.9
1000200,2013,3135.7,2.25,4.47
1003504,2013,nan,1978.5,nan
1005893,2013,nan,39297.5,nan
1001500,2013,2244241.8,4763.5,8073.118
1000953,2013,0.0,nan,nan
1001616,2013,784976.2,188.75,3503.884
1007596,2013,3135.4,1.5,2.384
1003620,2013,51.4,39052.5,nan
1002748,2013,280291.2,525.75,883.868
1001535,2013,439488.0,846.0,1462.286
1000419,2013,68058.9,31.5,37.548
1000743,2013,42423.3,22.0,33.078
1006435,2013,332444.2,6.0,7.152
1004791,2013,275150.8,4.0,4.768
1003095,2013,5274.6,1.0,1.192
1005128,2013,118506.2,276.25,472.33
1005127,2013,230372.1,606.25,1047.768
1006201,2013,2.3,65730.0,nan
1006980,2013,70149.7,147.25,252.108
1003599,2013,1.1,161829.0,113.24
1006307,2013,313597.1,1111.5,640.7
1001864,2013,43893.0,20.75,24.734
1005658,2013,34446.3,16.25,19.37
1005657,2013,46637.8,21.5,25.628
1006836,2013,34104.2,16.0,19.072
1005659,2013,51528.2,24.25,28.906
1006761,2013,195482.7,92.0,109.664
1005363,2013,30562.5,16.25,19.966
1006500,2013,82901.8,4825.25,60.494
1006499,2013,98549.4,450.0,62.58
1005125,2013,422772.7,1062.5,469.946
1007604,2013,55064.8,1822.5,144.53
1000362,2013,116365.7,2508.0,3923.468
1007780,2013,nan,123020.0,nan
1003362,2013,10.0,176775.0,nan
1004254,2013,77506.8,36.5,43.508
1005780,2013,51227.2,24.25,29.204
1004205,2013,40725.0,19.25,22.946
1005936,2013,11886.0,5130.5,5.96
1003621,2013,nan,30672.5,nan
1006544,2013,nan,38656.0,nan
1004200,2013,nan,17573.75,15.198
1004270,2013,485339.4,494.75,851.982
1006733,2013,63218.2,32.5,29.8
1004554,2013,103508.0,232.0,388.89
1004334,2013,57564.0,27.25,32.482
1004075,2013,68961.0,32.5,38.74
1004181,2013,183793.2,86.5,103.108
1003135,2013,76377.0,90.25,44.104
1003102,2013,56.9,67692.5,0.298
1003344,2013,212690.0,100.25,119.498
1002882,2013,164506.0,158.75,93.87
1005358,2013,96541.2,32.5,29.8
1005558,2013,89005.1,30.0,29.8
1005915,2013,100760.0,32.25,38.442
1000329,2013,117393.9,39.5,47.084
1007717,2013,35228.2,16.5,19.668
1005813,2013,84959.0,240.25,416.306
1000304,2013,71105.7,35.25,42.614
1006699,2013,34794.2,16.5,19.668
1007881,2013,666580.3,1500.0,2571.74
1004594,2013,30201.2,14.25,16.986
1006625,2013,85771.3,228.5,393.658
1005694,2013,77421.0,148.75,249.724
1006525,2013,135976.6,297.0,507.196
1005434,2013,47610.0,22.5,26.82
1006637,2013,334517.0,725.5,1240.872
1004067,2013,27017.1,13.0,15.496
1005513,2013,83331.7,199.25,341.21
1007220,2013,48787.0,28245.5,33.376
1000357,2013,21090.0,145831.5,47.084
1006063,2013,111867.3,184.5,303.96
1003947,2013,28692.6,78.25,134.994
1005150,2013,33976.7,16.0,19.072
1004569,2013,789280.0,750.75,1301.068
1006848,2013,1430327.0,1632.25,2810.14
1004375,2013,173226.0,1.75,2.086
1003487,2013,240414.0,283.75,491.7
1003005,2013,1115324.0,1444.25,2506.478
1006263,2013,426181.0,617.75,1070.714
1007289,2013,318406.0,503.5,872.544
1004273,2013,342105.0,410.25,710.134
1004081,2013,294036.0,553.25,928.866
1004020,2013,461654.0,90.0,154.96
1005299,2013,92919.0,272.75,471.138
1004036,2013,160886.0,70.0,83.44
1006036,2013,91.5,25463.75,nan
1002649,2013,nan,32500.0,nan
1003956,2013,19712.5,9.25,11.026
1004017,2013,65809.5,313.0,706.856
1005755,2013,80763.3,21.5,25.628
1003602,2013,28298.9,13.25,15.794
1005225,2013,nan,61813.0,nan
1005990,2013,32837.7,157756.75,18.774
1004470,2013,43186.7,28.0,50.362
1002414,2013,65957.0,1425.5,36.356
1003466,2013,nan,28180.5,nan
1002969,2013,299983.0,1834.5,2.98
1012109,2013,nan,53025.0,nan
1006260,2013,202.7,9904.0,0.596
1007838,2013,nan,15890.0,nan
1004721,2013,432541.0,593.25,1001.28
1007877,2013,288093.3,404.5,697.618
1007981,2013,0.0,nan,nan
1002308,2013,1791816.3,2199.5,4340.966
1007663,2013,1494923.4,1426.0,3221.38
1004758,2013,676258.4,990.25,1662.84
1005331,2013,337384.2,912.75,1534.402
1008033,2013,499477.3,763.0,1292.128
1007033,2013,276435.7,399.5,673.778
1007764,2013,91123.8,43.0,51.256
1005820,2013,nan,27476.75,nan
1006809,2013,28546.0,2197.0,14603.192
1003901,2013,20289.8,631.0,11.026
1002295,2013,36361.0,17.25,20.562
1011167,2013,32635.6,15.5,17.88
1007673,2013,256.1,52741.5,71.222
1004915,2013,47159.3,22.25,26.82
1006083,2013,76249.0,239.75,42.912
1005313,2013,nan,20475.0,nan
1003514,2013,nan,80692.75,nan
1005349,2013,45.5,52785.0,nan
1006990,2013,83.1,38055.0,0.298
1005295,2013,nan,142784.0,nan
1006294,2013,0.0,149848.75,nan
1003798,2013,nan,24436.75,nan
1006853,2013,462777.0,18.75,22.35
1003880,2013,nan,19506.0,nan
1004341,2013,26.8,193642.75,nan
1006082,2013,29632.4,14.25,16.986
1005745,2013,60975.0,24.0,28.608
1007055,2013,49052.4,18.75,22.35
1005772,2013,57357.2,27.0,32.184
1006202,2013,48249.2,22.75,27.118
1006572,2013,35425.1,16.75,19.966
1003902,2013,265440.0,56279.0,110.26
1002301,2013,5312448.6,1010.75,1607847.974
1004183,2013,1065716.1,220.75,1038897.136
1006005,2013,742524.8,115.5,603602.576
1002100,2013,11.7,35580.5,nan
1002996,2013,2400.5,179276.75,1.192
1003509,2013,nan,5824.25,nan
1002759,2013,71009.0,33.5,39.932
1007625,2013,1465488.5,4343.5,4035.218
1000217,2013,nan,25593.25,nan
1002859,2013,2006072.0,3258.75,6530.074
1000394,2013,98990.0,42.0,49.766
1005344,2013,203944.8,65.75,78.374
1007714,2013,6126.4,953.75,3.278
1005107,2013,74.1,57654.0,nan
1004491,2013,26.0,113672.5,nan
1004099,2013,nan,112699.0,nan
1001909,2013,nan,356317.25,23.84
1004911,2013,35692.3,74.25,126.948
1006901,2013,125701.2,35.75,42.614
1003474,2013,128244.6,22.25,26.522
1007813,2013,nan,23262.75,nan
1005650,2013,19737.5,5656.5,11.92
1004973,2013,39344.3,2815.25,21.158
1003889,2013,nan,1133.5,nan
1002618,2013,16397.7,14997.25,14.304
1006145,2013,34626.0,16.25,19.37
1003041,2013,783097.3,828.75,1395.534
1003890,2013,418.5,5.0,70.03
1004133,2013,31080.3,2348.25,17.582
1002709,2013,38574.0,18.25,21.754
1002176,2013,360595.0,906.5,1528.74
1006021,2013,24.9,5794.75,nan
1004719,2013,319362.1,895.0,1549.6
1007770,2013,218184.0,39.75,91741.982
1004150,2013,25890.0,11.25,14.9
1007899,2013,89.1,297531.25,0.298
1007795,2013,144.0,43036.25,70.328
1006967,2013,1450752.0,7956.25,6740.164
1007425,2013,36328.3,17.25,18.476
1002146,2013,496235.9,5142.25,2368.504
1003610,2013,4017094.0,4094.0,6269.622
1006189,2013,464165.0,2008.25,1425.93
1007978,2013,3224135.4,4912.25,5712.958
1005583,2013,nan,68425.75,nan
1007669,2013,46.5,35500.0,nan
1000063,2013,169652.0,237.0,385.612
1006700,2013,25445.9,12.0,14.304
1002898,2013,nan,12310.0,nan
1001143,2013,72153.1,37.75,44.998
1002992,2013,nan,114267.5,nan
1010732,2013,52335.7,1083.5,21.158
1002353,2013,32360.418,4708.9,18.178
1010378,2013,nan,44271.0,nan
1002232,2013,nan,39075.75,nan
1005734,2013,27912.5,82.0,142.146
1006671,2013,867969.7,4952.5,1937.0
1004656,2013,74019.0,35.0,417.2
1007942,2013,990771.4,6304.5,2464.46
1004657,2013,45679.1,21.75,25.926
1004276,2013,183522.9,87.25,104.896
1005267,2013,812233.4,386.0,461.304
1001667,2013,98415.2,46.5,55.428
1008012,2013,7168.3,17214.0,78.374
1001992,2013,1026.1,317.0,0.596
1002175,2013,37773.1,5476.25,20.86
1001994,2013,26147.4,3538.5,14.9
1008151,2013,18168.3,2345.25,11.92
1002128,2013,56829.3,7387.75,32.184
1002193,2013,33.4,1096.0,nan
1010556,2013,23884.4,2103.25,14.9
1002015,2013,10006.2,1700.75,5.96
1002127,2013,36821.1,5779.5,20.86
1002061,2013,38303.9,4132.25,20.86
1002970,2013,359100.0,748.5,1221.8
1007965,2013,1182156.1,1667.75,3005.628
1002389,2013,4561285.6,12965.25,13019.024
1003957,2013,nan,110499.5,nan
1002184,2013,62324.5,29.5,35.76
1007708,2013,nan,56762.25,nan
1005594,2013,nan,31918.25,nan
1006350,2013,nan,141697.25,nan
1002757,2013,nan,76836.75,nan
1002065,2013,nan,254870.0,nan
1004159,2013,nan,68315.75,nan
1006286,2013,nan,107443.0,nan
1005318,2013,nan,104704.75,nan
1002351,2013,nan,91992.5,nan
1000372,2013,nan,33502.0,nan
1007078,2013,nan,12067.5,nan
1007276,2013,nan,128442.0,nan
1003979,2013,20.3,27636.75,nan
1001614,2013,nan,106778.0,nan
1004132,2013,nan,91401.75,nan
1006224,2013,nan,144017.5,nan
1007993,2013,nan,12654.75,nan
1000370,2013,nan,64541.5,nan
1003683,2013,nan,51496.0,49.468
1000090,2013,nan,107965.75,nan
1006978,2013,nan,277582.5,nan
1007911,2013,15283.5,214.25,334.356
1002340,2013,nan,44906.5,nan
1003949,2013,30.4,51397.5,nan
1004868,2013,nan,35670.75,nan
1003865,2013,2295.2,187537.5,8.94
1005910,2013,11.4,21941.5,2.682
1003605,2013,5.7,40859.5,nan
1004261,2013,nan,52725.0,nan
1006280,2013,nan,46925.0,nan
1000339,2013,nan,6286.5,nan
1002700,2013,nan,25596.5,nan
1003386,2013,nan,1050.0,17.88
1007290,2013,nan,43623.0,nan
1004828,2013,nan,23390.0,nan
1004364,2013,nan,5510.75,nan
1007932,2013,nan,14894.0,nan
1006521,2013,nan,14237.5,nan
1006313,2013,11788.8,156.5,907.112
1004759,2013,nan,135828.75,nan
1007791,2013,89222.8,251.25,435.08
1006867,2013,418716.1,143.25,170.754
1004705,2013,204872.5,37431.5,8125.566
1002708,2013,175123.2,41766.5,743.212
1005307,2013,25851.8,12.25,14.602
1005825,2013,nan,130501.0,nan
1002202,2013,170053.4,492.75,857.048
1006008,2013,7471.3,11486.0,17972.678
1005316,2013,nan,258431.25,nan
1007960,2013,193.4,34535.25,0.298
1002242,2013,18.2,116657.5,nan
1005259,2013,89.6,21812.5,nan
1002599,2013,131.5,32164.25,nan
1007467,2013,nan,79310.5,nan
1006557,2013,nan,19091.0,nan
1004223,2013,nan,37772.25,nan
1006906,2013,88808.0,nan,nan
1004038,2013,46959.1,0.5,0.596
1002216,2013,73356.9,21.5,25.628
1006708,2013,43426.6,11.5,13.708
1005346,2013,117879.1,21.0,25.33
1005654,2013,nan,4048.25,nan
1003646,2013,nan,110312.5,nan
1002260,2013,26934.0,12.75,15.198
1006186,2013,nan,55948.5,nan
1002170,2013,1353241.1,19.5,559879.718
1007054,2013,nan,29547.5,nan
1006322,2013,nan,14997.5,nan
1006348,2013,nan,4047.5,nan
1007719,2013,194.3,96.5,570.372
1002510,2013,nan,24250.0,nan
1005155,2013,132.9,28587.5,nan
1004581,2013,46509.3,21.75,25.926
1001078,2013,439555.0,1250.5,2087.49
1004691,2013,nan,32472.5,nan
1004735,2013,319.3,3095.75,0.298
1004031,2013,20780.0,5541.5,11.622
1004161,2013,37465.9,7804.75,21.158
1004153,2013,48626.3,17728.0,27.416
1006755,2013,24685.6,2040.75,14.006
1008304,2013,20139.2,6186.0,11.324
1004168,2013,18868.1,7770.75,10.728
1004358,2013,38823.0,4979.0,21.754
1004360,2013,26002.8,8278.75,14.602
1007394,2013,25575.6,10679.0,14.304
1004169,2013,10339.2,2887.5,5.96
1004361,2013,22168.6,5179.25,12.516
1004170,2013,11682.6,4195.25,6.556
1004167,2013,33428.9,7497.25,18.774
1004359,2013,12628.4,5164.5,7.152
1003969,2013,11.0,54230.0,27.714
1002399,2013,63970.6,41.25,74.202
1005114,2013,290457.3,24.5,29.204
1003959,2013,nan,37116.0,nan
1004413,2013,70.4,504.75,0.298
1004162,2013,137.8,127367.75,0.298
1003182,2013,60889.6,930.25,1456.326
1005507,2013,25556.9,15.75,22.946
1005115,2013,53323.1,25.0,29.8
1004797,2013,25643.8,571.25,894.298
1004865,2013,25355.1,877.5,1372.588
1000781,2013,174389.7,82.25,98.042
1003566,2013,27.6,155497.5,nan
1002556,2013,63.5,162422.5,nan
1006289,2013,6.6,8830.75,1.788
1004849,2013,76059.4,2169.0,19.072
1005350,2013,0.0,nan,nan
1002358,2013,5520.12,2.5,2.98
1006220,2013,16412.0,7.5,9.536
1004329,2013,154084.6,2.25,2.682
1006287,2013,235922.0,7.0,8.344
1004071,2013,136827.1,2.25,2.682
1005987,2013,744097.0,876.25,1521.29
1003306,2013,15635.8,275.75,8.642
1003416,2013,70684.4,33.25,39.634
1005955,2013,nan,24617.5,nan
1004630,2013,1975545.3,4674.0,5391.416
1004220,2013,24993.0,nan,nan
1002997,2013,32190.0,25.0,nan
1003706,2013,28054.0,25.0,nan
1007963,2013,nan,112037.5,nan
1004974,2013,15587.9,17.25,41.124
1002138,2013,138320.6,309.75,528.056
1002950,2013,63853.2,30.0,35.76
1002462,2013,63642.7,30.0,35.76
1006643,2013,29237.4,13.75,17.88
1000369,2013,nan,2057.25,nan
1003175,2013,66969.0,31.5,37.548
1004224,2013,nan,52982.75,nan
1003036,2013,46.2,37436.5,nan
1005885,2013,103894.0,8728.25,58.408
1007579,2013,nan,27169.5,nan
1003216,2013,385.5,57267.25,1.192
1004346,2013,nan,517.25,809.07
1005899,2013,205457.6,1016.25,567.094
1007992,2013,1152.7,119446.25,0.596
1007975,2013,1.1,11767.5,nan
1002555,2013,22.9,35422.5,nan
1007024,2013,60.1,113687.5,0.298
1008003,2013,16.8,105160.0,nan
1007631,2013,17.1,118727.5,nan
1001813,2013,108684.4,2632.0,4118.062
1005870,2013,79874.1,2003.75,3134.96
1005172,2013,71418.9,1666.75,2607.5
1000293,2013,379952.9,6628.75,10370.698
1005179,2013,208459.6,5025.5,7863.326
1002398,2013,298241.0,7508.75,11750.14
1007914,2013,256248.5,5751.5,9000.196
1002400,2013,110821.6,2682.5,4196.734
1003242,2013,57597.0,1339.25,2095.536
1001646,2013,73385.1,1454.5,2275.528
1007884,2013,155841.0,2955.75,4624.96
1005171,2013,52285.7,982.0,1578.506
1001869,2013,61049.8,1349.75,2113.416
1006827,2013,26883.2,12.75,15.794
1005412,2013,nan,19709.0,nan
1005818,2013,101216.8,9479.75,56.918
1002104,2013,nan,43741.25,nan
1007148,2013,77845.0,40.0,52.746
1002103,2013,185019.6,164.25,261.048
1000226,2013,149044.4,1414.25,3683.578
1000225,2013,316978.9,3255.75,8280.824
1005397,2013,nan,85766.25,nan
1005039,2013,nan,4625.0,nan
1002276,2013,nan,161925.75,nan
1003132,2013,0.0,nan,nan
1004419,2013,nan,8887.5,nan
1006729,2013,7384.8,2422.25,2.98
1005196,2013,nan,27982.5,nan
1002732,2013,nan,68348.5,nan
1001629,2013,735163.7,346.5,413.028
1005356,2013,nan,32707.25,nan
1007646,2013,1007.3,42340.25,49.766
1005420,2013,171894.2,1927.25,95.658
1006249,2013,147.1,190.0,nan
1005248,2013,23047.2,732.25,13.112
1003158,2013,73831.7,541.25,31.886
1002644,2013,nan,117765.0,nan
1005577,2013,36926.0,17.5,20.86
1001627,2013,31.6,36207.25,nan
1002702,2013,90.0,46375.0,nan
1005361,2013,67924.8,32.0,38.144
1006667,2013,44941.6,21.25,25.33
1007902,2013,nan,9302.75,nan
1010703,2013,nan,10807.0,nan
1007794,2013,1170.0,58362.5,3.278
1006142,2013,37265.8,17.75,21.158
1009508,2013,31196.5,2830.75,17.582
1007083,2013,1.1,24625.0,nan
1005837,2013,336677.2,156.15,260.154
1010540,2013,12241.9,5.75,6.854
1003815,2013,34632.0,16.25,19.37
1010177,2013,41941.6,14204.5,23.542
1005508,2013,56893.7,26.75,31.886
1000450,2013,881327.6,408.5,486.932
1006724,2013,46.8,24797.5,nan
1000065,2013,4816.0,2.25,2.682
1007316,2013,7114.2,3.25,3.874
1006842,2013,939300.5,941.5,1644.96
1007927,2013,1072380.0,1165.25,2019.248
1006669,2013,554400.7,594.5,1028.1
1007629,2013,9356.1,4.25,84.334
1001342,2013,213861.7,99.25,118.306
1001357,2013,1172512.2,543.75,648.15
1000812,2013,3686.3,1.5,2.086
1005482,2013,nan,63196.5,nan
1002105,2013,57982.7,25.75,30.694
1005164,2013,1947014.5,4073.25,1082.038
1005108,2013,463796.3,218.5,260.452
1000289,2013,285529.2,134.25,160.026
1005321,2013,9772.3,1769.0,5.96
1010207,2013,nan,8100.0,nan
1002873,2013,23426.0,11.0,13.112
1010717,2013,30552.7,14.5,17.88
1000453,2013,81499.7,39.25,46.786
1007233,2013,845501.9,392.0,467.264
1000597,2013,186454.5,88.0,104.896
1001320,2013,404874.1,197.5,235.42
1005756,2013,33441.9,15.75,18.774
1007739,2013,119960.1,671.25,263.432
1005719,2013,5.0,3015.25,nan
1001220,2013,963706.9,2701.5,4683.666
1000468,2013,51858.4,24.25,29.502
1003933,2013,nan,69100.5,nan
1001226,2013,164389.1,76.25,90.89
1009919,2013,nan,79690.0,nan
1005847,2013,135595.4,3375.25,18.178
1011229,2013,28.1,24332.75,36.058
1010278,2013,nan,18795.0,nan
1001589,2013,142745.9,2463.0,55.13
1006660,2013,2267.7,1.0,1.192
1001965,2013,29541.6,14.0,16.688
1000972,2013,735992.6,2127.25,3689.538
1000658,2013,77485.7,45.375,74.798
1001098,2013,1218320.2,564.75,673.182
1006509,2013,2526802.1,8142.75,13750.316
1008099,2013,16889.3,683.5,3.576
1000488,2013,74580.4,35.5,44.7
1010724,2013,26066.0,12.25,14.602
1011201,2013,30174.8,14.25,17.88
1009529,2013,42869.5,20.25,24.138
1005390,2013,447991.0,1624.75,1366.33
1000566,2013,58056.8,27.0,32.184
1002631,2013,31144.5,15.25,20.86
1007650,2013,1712109.9,819.5,1032.868
1000785,2013,1050.6,0.75,2.682
1010389,2013,340.7,36276.75,0.894
1001247,2013,25281.5,12.0,15.198
1005537,2013,27904.4,24.25,0.596
1000960,2013,1235585.0,3648.0,6325.944
1000839,2013,9870069.2,28441.0,49341.35
